Model Year,Mfr Name,Division,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Carline Class Desc,Release Date,City CO2,Highway CO2,Combined CO2,Highway Fe
2020,BMW,BMW,440i Gran Coupe,3.0,6,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2019-04-01 00:00:00,400,297,353,30.0
2020,BMW,BMW,440i xDrive Coupe,3.0,6,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2019-04-01 00:00:00,407,292,356,30.0
2020,BMW,BMW,440i xDrive Coupe,3.0,6,Manual(M6),18,,21,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,2019-04-01 00:00:00,488,320,412,28.0
2020,BMW,BMW,440i xDrive Gran Coupe,3.0,6,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2019-04-01 00:00:00,407,292,356,30.0
2020,BMW,BMW,M235i xDrive,2.0,4,Auto(S8),23,,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2020-01-28 00:00:00,386,274,335,32.0
2020,BMW,BMW,M340i,3.0,6,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2019-04-01 00:00:00,400,297,353,30.0
2020,BMW,BMW,M340i xDrive,3.0,6,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2019-04-01 00:00:00,407,292,356,30.0
2020,BMW,BMW,M4 Coupe,3.0,6,Auto(AM-S7),17,,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,2019-03-31 00:00:00,536,391,471,23.0
2020,BMW,BMW,M4 Coupe,3.0,6,Manual(M6),18,,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2019-04-01 00:00:00,505,360,440,25.0
2020,BMW,BMW,M4 Coupe Competition,3.0,6,Auto(AM-S7),17,,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,2019-03-31 00:00:00,536,391,471,23.0
2020,BMW,BMW,M4 Coupe Competition,3.0,6,Manual(M6),18,,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2019-04-01 00:00:00,505,360,440,25.0
2020,BMW,BMW,M4 CS,3.0,6,Auto(AM-S7),17,,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,2019-03-31 00:00:00,536,391,471,23.0
2020,General Motors,Cadillac,CT4,2.0,4,Auto(S8),23,,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2020-01-21 00:00:00,383,259,327,34.0
2020,General Motors,Cadillac,CT4,2.7,4,Auto(S10),20,,24,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Compact Cars,2020-01-31 00:00:00,433,299,373,30.0
2020,General Motors,Cadillac,CT4 AWD,2.0,4,Auto(S8),23,,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2020-01-31 00:00:00,395,279,343,32.0
2020,General Motors,Cadillac,CT4 AWD,2.7,4,Auto(S10),20,,23,Turbocharged,Semi-Automatic,10,All Wheel Drive,Compact Cars,2020-01-31 00:00:00,437,314,382,28.0
2020,General Motors,Cadillac,CT4 V,2.7,4,Auto(S10),20,,23,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Compact Cars,2020-01-31 00:00:00,433,305,384,29.0
2020,General Motors,Cadillac,CT4 V AWD,2.7,4,Auto(S10),20,,23,Turbocharged,Semi-Automatic,10,All Wheel Drive,Compact Cars,2020-01-31 00:00:00,437,314,382,28.0
2020,General Motors,Chevrolet,SONIC,1.4,4,Auto(S6),26,,29,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,2019-06-20 00:00:00,347,261,308,34.0
2020,Hyundai,GENESIS,G70 AWD,2.0,4,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2019-04-12 00:00:00,433,326,385,27.0
2020,Hyundai,GENESIS,G70 AWD,3.3,6,Auto(S8),17,,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2019-05-01 00:00:00,536,361,457,25.0
2020,Hyundai,GENESIS,G70 RWD,2.0,4,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2019-04-12 00:00:00,403,300,357,30.0
2020,Hyundai,GENESIS,G70 RWD,2.0,4,Manual(M6),18,,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2019-04-12 00:00:00,483,321,410,28.0
2020,Hyundai,GENESIS,G70 RWD,3.3,6,Auto(S8),17,,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2019-05-01 00:00:00,529,346,447,26.0
2020,Honda,Honda,CIVIC 2DR,1.5,4,Auto(AV),31,,35,Turbocharged,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2019-10-08 00:00:00,282,223,256,40.0
2020,Honda,Honda,CIVIC 2DR,1.5,4,Auto(AV-S7),30,,33,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",Compact Cars,2019-10-08 00:00:00,293,240,269,37.0
2020,Honda,Honda,CIVIC 2DR,1.5,4,Manual(M6),26,,30,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-08-13 00:00:00,339,245,294,36.0
2020,Honda,Honda,CIVIC 2DR,2.0,4,Auto(AV),30,,33,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2019-10-08 00:00:00,293,229,264,38.0
2020,Honda,Honda,CIVIC 2DR,2.0,4,Auto(AV-S7),29,,32,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",Compact Cars,2019-10-08 00:00:00,310,243,280,36.0
2020,Honda,Honda,CIVIC 2DR,2.0,4,Manual(M6),25,,29,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-10-08 00:00:00,348,250,304,35.0
2020,Hyundai,HYUNDAI MOTOR COMPANY,Accent,1.6,4,Auto(AV),33,,36,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2019-05-01 00:00:00,272,220,248,41.0
2020,Hyundai,HYUNDAI MOTOR COMPANY,Accent,1.6,4,Manual(M6),29,,33,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-05-01 00:00:00,310,228,273,39.0
2020,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Auto(AM7),28,,30,Turbocharged,Automated Manual,7,"2-Wheel Drive, Front",Compact Cars,2019-04-01 00:00:00,323,263,296,34.0
2020,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Manual(M6),26,,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-04-01 00:00:00,341,268,308,33.0
2020,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,2.0,4,Auto(S6),27,,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,2019-04-01 00:00:00,330,263,300,34.0
2020,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,2.0,4,Manual(M6),25,,28,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-04-01 00:00:00,358,268,317,33.0
2020,Hyundai,HYUNDAI MOTOR COMPANY,Veloster N,2.0,4,Manual(M6),22,,25,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-04-01 00:00:00,402,314,363,29.0
2020,Jaguar Land Rover L,Jaguar,XE,2.0,4,Auto(S8),25,,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2019-02-08 00:00:00,353,262,312,34.0
2020,Jaguar Land Rover L,Jaguar,XE 30t,2.0,4,Auto(S8),24,,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2019-02-08 00:00:00,376,280,333,32.0
2020,Jaguar Land Rover L,Jaguar,XE AWD,2.0,4,Auto(S8),24,,28,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2019-02-08 00:00:00,371,261,321,34.0
2020,Jaguar Land Rover L,Jaguar,XE AWD 30t,2.0,4,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2019-02-08 00:00:00,404,292,354,30.0
2020,Kia,KIA MOTORS CORPORATION,Rio,1.6,4,Auto(AV),33,,36,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2019-07-01 00:00:00,273,219,249,41.0
2020,Toyota,LEXUS,GS F,5.0,8,Auto(S8),16,,19,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2019-09-26 00:00:00,561,363,472,24.0
2020,Toyota,LEXUS,IS 300,2.0,4,Auto(S8),21,,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2019-09-26 00:00:00,421,293,363,30.0
2020,Toyota,LEXUS,IS 300 AWD,3.5,6,Auto(S6),18,,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Compact Cars,2019-09-26 00:00:00,492,369,422,24.0
2020,Toyota,LEXUS,IS 350,3.5,6,Auto(S8),20,,23,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2019-09-26 00:00:00,444,319,388,28.0
2020,Toyota,LEXUS,IS 350 AWD,3.5,6,Auto(S6),19,,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Compact Cars,2019-09-26 00:00:00,464,344,422,26.0
2020,Toyota,LEXUS,UX 250h,2.0,4,Auto(AV-S6),43,,42,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Compact Cars,2019-10-31 00:00:00,204,215,209,41.0
2020,Toyota,LEXUS,UX 250h AWD,2.0,4,Auto(AV-S6),41,,39,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Compact Cars,2019-10-31 00:00:00,213,231,225,38.0
2020,MAZDA,MAZDA,CX-3 2WD,2.0,4,Auto(S6),29,,31,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,2019-12-02 00:00:00,311,263,289,34.0
2020,MAZDA,MAZDA,CX-3 4WD,2.0,4,Auto(S6),27,,29,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Compact Cars,2019-12-02 00:00:00,322,279,303,32.0
2020,MAZDA,MAZDA,MAZDA2,1.5,4,Auto(S6),32,,35,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,2020-01-20 00:00:00,278,223,253,40.0
2020,MAZDA,MAZDA,MAZDA2,1.5,4,Manual(M6),30,,34,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,2020-01-20 00:00:00,294,226,264,39.0
2020,MAZDA,MAZDA,MAZDA3 4-Door 2WD,2.5,4,Auto(S6),26,,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,2019-08-01 00:00:00,339,250,299,35.0
2020,MAZDA,MAZDA,MAZDA3 4-Door 2WD,2.5,4,Auto(S6),27,,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,2019-08-01 00:00:00,333,248,295,36.0
2020,MAZDA,MAZDA,MAZDA3 4-Door 4WD,2.5,4,Auto(S6),25,,28,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Compact Cars,2019-08-01 00:00:00,350,268,313,33.0
2020,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC,3.0,6,Auto(A9),19,,22,Turbocharged,Automatic,9,4-Wheel Drive,Compact Cars,2019-10-28 00:00:00,471,329,407,27.0
2020,Mercedes-Benz,Mercedes-Benz,AMG C 63,4.0,8,Auto(A9),18,,21,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Compact Cars,2019-10-25 00:00:00,500,330,424,27.0
2020,Mercedes-Benz,Mercedes-Benz,AMG C 63 S,4.0,8,Auto(A9),18,,21,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Compact Cars,2019-10-25 00:00:00,500,330,424,27.0
2020,Mercedes-Benz,Mercedes-Benz,AMG CLA 35 4MATIC,2.0,4,Auto(AM7),23,,25,Turbocharged,Automated Manual,7,4-Wheel Drive,Compact Cars,2019-12-20 00:00:00,390,305,352,29.0
2020,Mercedes-Benz,Mercedes-Benz,AMG CLA 45 4MATIC,2.0,4,Auto(AM8),20,,23,Turbocharged,Automated Manual,8,4-Wheel Drive,Compact Cars,2020-05-21 00:00:00,442,308,382,29.0
2020,Mercedes-Benz,Mercedes-Benz,AMG CLS 53 4MATIC+,3.0,6,Auto(A9),21,,23,Other,Automatic,9,4-Wheel Drive,Compact Cars,2019-07-29 00:00:00,422,327,379,27.0
2020,Mercedes-Benz,Mercedes-Benz,AMG GT 53 4MATIC+,3.0,6,Auto(A9),19,,21,Other,Automatic,9,4-Wheel Drive,Compact Cars,2019-07-30 00:00:00,469,371,425,24.0
2020,Mercedes-Benz,Mercedes-Benz,AMG GT 63 4MATIC+,4.0,8,Auto(A9),15,,17,Turbocharged,Automatic,9,4-Wheel Drive,Compact Cars,2019-10-01 00:00:00,586,437,519,20.0
2020,Mercedes-Benz,Mercedes-Benz,AMG GT 63 S 4MATIC+,4.0,8,Auto(A9),15,,17,Turbocharged,Automatic,9,4-Wheel Drive,Compact Cars,2019-10-01 00:00:00,590,436,521,20.0
2020,Mercedes-Benz,Mercedes-Benz,AMG S 63 4MATIC+ (coupe),4.0,8,Auto(A9),17,,20,Turbocharged,Automatic,9,4-Wheel Drive,Compact Cars,2019-10-16 00:00:00,525,329,437,27.0
2020,Mercedes-Benz,Mercedes-Benz,C 300,2.0,4,Auto(A9),24,,28,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Compact Cars,2019-08-12 00:00:00,366,254,315,35.0
2020,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC,2.0,4,Auto(A9),23,,26,Turbocharged,Automatic,9,4-Wheel Drive,Compact Cars,2019-08-15 00:00:00,394,270,338,33.0
2020,Mercedes-Benz,Mercedes-Benz,CLA 250,2.0,4,Auto(AM7),25,,28,Turbocharged,Automated Manual,7,"2-Wheel Drive, Front",Compact Cars,2019-09-05 00:00:00,359,250,310,35.0
2020,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,2.0,4,Auto(AM7),23,,27,Turbocharged,Automated Manual,7,4-Wheel Drive,Compact Cars,2019-09-05 00:00:00,379,268,329,33.0
2020,Mercedes-Benz,Mercedes-Benz,CLS 450,3.0,6,Auto(A9),24,,26,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Compact Cars,2019-07-24 00:00:00,370,289,334,31.0
2020,Mercedes-Benz,Mercedes-Benz,CLS 450 4MATIC,3.0,6,Auto(A9),23,,26,Turbocharged,Automatic,9,4-Wheel Drive,Compact Cars,2019-07-24 00:00:00,381,296,343,30.0
2020,Mercedes-Benz,Mercedes-Benz,S 560 4MATIC (coupe),4.0,8,Auto(A9),17,,20,Turbocharged,Automatic,9,4-Wheel Drive,Compact Cars,2019-10-16 00:00:00,524,335,439,26.0
2020,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,1.2,3,Auto(AV),36,,39,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2019-11-01 00:00:00,246,206,228,43.0
2020,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,1.2,3,Manual(M5),33,,36,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Compact Cars,2019-11-01 00:00:00,264,216,242,41.0
2020,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,1.2,3,Auto(AV),35,,37,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2019-11-01 00:00:00,254,214,236,41.0
2020,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,1.2,3,Manual(M5),33,,35,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Compact Cars,2019-11-01 00:00:00,266,221,252,40.0
2020,Nissan,NISSAN,VERSA,1.6,4,Auto(AV),32,,35,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2019-08-02 00:00:00,280,221,253,40.0
2020,Nissan,NISSAN,VERSA,1.6,4,Manual(M5),27,,30,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Compact Cars,2019-08-02 00:00:00,328,254,296,35.0
2020,Rolls-Royce,Rolls-Royce Motor Cars Limited,Dawn,6.6,12,Auto(S8),12,,14,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2019-08-31 00:00:00,760,486,637,18.0
2020,Subaru,Subaru,WRX,2.0,4,Auto(AV-S8),18,,21,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,Compact Cars,2019-06-22 00:00:00,475,358,422,24.0
2020,Subaru,Subaru,WRX,2.0,4,Manual(M6),21,,23,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,2019-06-22 00:00:00,430,324,382,27.0
2020,Subaru,Subaru,WRX,2.5,4,Manual(M6),16,,19,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,2019-12-06 00:00:00,553,404,486,22.0
2020,Toyota,TOYOTA,C-HR,2.0,4,Auto(AV-S7),27,,29,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",Compact Cars,2019-10-08 00:00:00,324,281,305,31.0
2020,Toyota,TOYOTA,COROLLA,1.8,4,Auto(AV),30,,33,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2019-02-01 00:00:00,296,231,267,38.0
2020,Toyota,TOYOTA,COROLLA,1.8,4,Manual(M6),29,,33,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-02-01 00:00:00,301,224,266,39.0
2020,Toyota,TOYOTA,COROLLA,2.0,4,Auto(AV-S10),31,,34,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Front",Compact Cars,2019-02-01 00:00:00,286,223,257,40.0
2020,Toyota,TOYOTA,COROLLA,2.0,4,Manual(M6),29,,32,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-02-01 00:00:00,305,242,277,36.0
2020,Toyota,TOYOTA,COROLLA HATCHBACK,2.0,4,Auto(AV-S10),32,,35,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Front",Compact Cars,2019-09-17 00:00:00,279,216,250,41.0
2020,Toyota,TOYOTA,COROLLA HATCHBACK MANUAL,2.0,4,Manual(M6),28,,31,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-09-17 00:00:00,315,238,280,37.0
2020,Toyota,TOYOTA,COROLLA HATCHBACK XSE,2.0,4,Auto(AV-S10),30,,33,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Front",Compact Cars,2019-09-17 00:00:00,295,230,266,38.0
2020,Toyota,TOYOTA,COROLLA HYBRID,1.8,4,Auto(AV),53,,52,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2019-02-01 00:00:00,167,171,170,52.0
2020,Toyota,TOYOTA,COROLLA XLE,1.8,4,Auto(AV),29,,32,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Compact Cars,2019-02-01 00:00:00,305,235,274,37.0
2020,Toyota,TOYOTA,COROLLA XSE,2.0,4,Auto(AV-S10),31,,34,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Front",Compact Cars,2019-02-01 00:00:00,292,232,265,38.0
2020,Toyota,TOYOTA,YARIS,1.5,4,Auto(S6),32,,35,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Compact Cars,2019-09-06 00:00:00,273,221,252,40.0
2020,Toyota,TOYOTA,YARIS,1.5,4,Manual(M6),30,,34,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-09-06 00:00:00,294,227,264,39.0
2020,Volkswagen Group of,Volkswagen,Golf,1.4,4,Auto(S8),29,,32,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Compact Cars,2020-01-06 00:00:00,305,250,280,35.0
2020,Volkswagen Group of,Volkswagen,Golf,1.4,4,Manual(M6),28,,31,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,2020-01-06 00:00:00,316,248,285,36.0
2020,Volkswagen Group of,Volkswagen,GTI,2.0,4,Auto(AM-S7),24,,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Compact Cars,2019-11-01 00:00:00,366,280,327,32.0
2020,Volkswagen Group of,Volkswagen,GTI,2.0,4,Manual(M6),24,,27,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-09-27 00:00:00,368,275,326,32.0
2020,Volkswagen Group of,Volkswagen,Jetta,1.4,4,Auto(S8),30,,34,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Compact Cars,2020-01-06 00:00:00,299,219,263,40.0
2020,Volkswagen Group of,Volkswagen,Jetta,1.4,4,Manual(M6),30,,34,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,2020-01-06 00:00:00,295,221,262,40.0
2020,Volkswagen Group of,Volkswagen,Jetta,2.0,4,Auto(AM-S7),25,,28,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Compact Cars,2019-09-27 00:00:00,350,272,315,32.0
2020,Volkswagen Group of,Volkswagen,Jetta,2.0,4,Manual(M6),25,,28,Turbocharged,Manual,6,"2-Wheel Drive, Front",Compact Cars,2019-09-27 00:00:00,360,268,319,33.0
2020,Volvo,"Volvo Cars of North America, LLC",S60 AWD,2.0,4,Auto(S8),21,,25,Turbocharged+Supercharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2019-06-03 00:00:00,413,277,352,32.0
2020,Volvo,"Volvo Cars of North America, LLC",S60 FWD,2.0,4,Auto(S8),23,,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Compact Cars,2019-06-03 00:00:00,376,256,322,34.0
2020,Honda,Acura,RLX,3.5,6,Auto(AM-S7),28,,28,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Midsize Cars,2019-08-01 00:00:00,316,303,316,29.0
2020,Honda,Acura,RLX,3.5,6,Auto(S10),20,,23,Naturally Aspirated,Semi-Automatic,10,"2-Wheel Drive, Front",Midsize Cars,2019-08-01 00:00:00,447,305,383,29.0
2020,FCA US LLC,ALFA ROMEO,Giulia,2.0,4,Auto(A8),24,,27,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2019-10-07 00:00:00,377,273,330,33.0
2020,FCA US LLC,ALFA ROMEO,Giulia,2.9,6,Auto(A8),17,,20,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2019-10-07 00:00:00,507,349,436,25.0
2020,FCA US LLC,ALFA ROMEO,Giulia AWD,2.0,4,Auto(A8),23,,26,Turbocharged,Automatic,8,All Wheel Drive,Midsize Cars,2019-10-07 00:00:00,395,291,348,31.0
2020,Volkswagen Group of,Audi,A5 Sportback quattro,2.0,4,Auto(AM-S7),24,,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Midsize Cars,2019-11-29 00:00:00,375,274,329,32.0
2020,Volkswagen Group of,Audi,A6 quattro,2.0,4,Auto(AM-S7),24,,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Midsize Cars,2019-09-06 00:00:00,369,281,329,32.0
2020,Volkswagen Group of,Audi,A6 quattro,3.0,6,Auto(AM-S7),22,,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Midsize Cars,2019-11-04 00:00:00,410,309,364,29.0
2020,Volkswagen Group of,Audi,A7 quattro,3.0,6,Auto(AM-S7),22,,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Midsize Cars,2019-11-04 00:00:00,410,309,364,29.0
2020,Volkswagen Group of,Audi,S5 Sportback,3.0,6,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2019-11-01 00:00:00,443,332,393,27.0
2020,Volkswagen Group of,Audi,S6,2.9,6,Auto(S8),18,,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2019-11-01 00:00:00,485,319,410,28.0
2020,Volkswagen Group of,Audi,S7,2.9,6,Auto(S8),18,,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2019-11-01 00:00:00,485,319,410,28.0
2020,Volkswagen Group of,Bentley,Flying Spur,6.0,12,Auto(AM-S8),12,,15,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Midsize Cars,2019-12-20 00:00:00,716,459,601,19.0
2020,Volkswagen Group of,Bentley,Mulsanne,6.8,8,Auto(S8),10,,12,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2020-04-10 00:00:00,918,542,749,16.0
2020,BMW,BMW,530i,2.0,4,Auto(S8),25,,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2019-07-31 00:00:00,353,270,316,33.0
2020,BMW,BMW,530i xDrive,2.0,4,Auto(S8),24,,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2019-07-31 00:00:00,373,282,332,31.0
2020,BMW,BMW,540i,3.0,6,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2019-10-01 00:00:00,398,291,350,30.0
2020,BMW,BMW,540i xDrive,3.0,6,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2019-08-01 00:00:00,405,304,359,29.0
2020,BMW,BMW,840i Gran Coupe,3.0,6,Auto(S8),22,,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2019-07-31 00:00:00,407,305,361,29.0
2020,BMW,BMW,840i xDrive Gran Coupe,3.0,6,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2019-08-01 00:00:00,434,333,388,27.0
2020,BMW,BMW,M5,4.4,8,Auto(S8),15,,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2019-08-31 00:00:00,604,413,518,21.0
2020,BMW,BMW,M5 Competition,4.4,8,Auto(S8),15,,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2019-08-31 00:00:00,604,413,518,21.0
2020,BMW,BMW,M550i xDrive,4.4,8,Auto(S8),18,,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2019-08-01 00:00:00,506,348,435,25.0
2020,BMW,BMW,M8 Competition Gran Coupe,4.4,8,Auto(S8),15,,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2019-10-31 00:00:00,604,413,518,21.0
